Animal,Day,trial duration,Correct,Strategy,Trial,Correct arm,Reward zone,Start zone,Start time,End time,Learning stage,Trajectory
HM07,HM07-0603-0107.mat,9.82595663469078,1,2,16,2,2,2,1777480,1779440,2,2
HM07,HM07-0603-0107.mat,15.0215682337632,0,2,17,2,1,1,1809400,1813020,2,4
HM07,HM07-0603-0107.mat,2.64872933284396,1,2,18,2,2,1,1827640,1829720,2,3
HM07,HM07-0603-0107.mat,3.41171095810881,1,2,19,2,2,1,1859760,1862100,2,3
HM07,HM07-0603-0107.mat,7.51788316511236,1,2,20,2,2,2,1880380,1882380,2,2
HM07,HM07-0603-0107.mat,7.76888897749454,1,2,21,2,2,2,1901460,1903440,2,2
HM07,HM07-0603-0107.mat,12.1835305517092,1,2,22,2,2,2,1922700,1929400,2,2
HM07,HM07-0603-0107.mat,5.20558543567842,0,3,1,1,2,1,1950480,1953880,2,3
HM07,HM07-0603-0107.mat,26.3123602529154,1,3,2,1,1,1,1989860,1999580,2,4
HM07,HM07-0603-0107.mat,9.97445697102151,1,3,3,2,2,2,2022400,2024900,2,2
HM07,HM07-0603-0107.mat,19.425075810547,1,3,4,2,2,2,2054300,2059880,2,2
HM07,HM07-0603-0107.mat,4.06986024524115,0,3,5,1,2,1,2085240,2089020,2,3
HM07,HM07-0603-0107.mat,5.28176039905908,1,3,6,1,1,1,2108400,2113440,2,4
HM07,HM07-0603-0107.mat,24.8377451967768,0,3,7,1,2,1,2164580,2167440,2,3
HM07,HM07-0603-0107.mat,3.69900144141739,1,3,8,1,1,1,2184060,2186080,2,4
HM07,HM07-0603-0107.mat,23.9720099344355,1,3,9,2,2,2,2207280,2225120,2,2
HM07,HM07-0603-0107.mat,13.0625521959927,1,3,10,2,2,2,2279980,2286720,3,2
HM07,HM07-0603-0107.mat,7.9938822208505,1,3,11,2,2,2,2306380,2308920,3,2
HM07,HM07-0603-0107.mat,3.69069117765803,1,3,12,1,1,1,2328880,2330560,3,4
HM07,HM07-0603-0107.mat,12.3977564371632,1,3,13,2,2,2,2355220,2357120,3,2
HM07,HM07-0603-0107.mat,13.7510538235932,1,3,14,2,2,2,2381680,2383700,3,2
HM07,HM07-0603-0107.mat,7.89465383427037,1,3,15,2,2,2,2401680,2404020,3,2
HM07,HM07-0603-0107.mat,7.78204566490382,1,3,16,2,2,2,2424320,2426640,3,2
HM07,HM07-0603-0107.mat,3.67279655427837,0,4,1,2,1,1,2448700,2450480,1,4
HM07,HM07-0603-0107.mat,5.82397953320765,0,4,2,2,1,1,2465980,2470680,1,4
HM07,HM07-0603-0107.mat,3.54400621944912,1,4,3,2,2,1,2488340,2491080,1,3
HM07,HM07-0603-0107.mat,5.29499569176357,1,4,4,2,2,1,2510180,2514120,2,3
HM07,HM07-0603-0107.mat,9.05470501826796,0,4,5,1,2,2,2533340,2535300,2,2
HM07,HM07-0603-0107.mat,13.1355620259922,0,4,6,1,2,2,2547980,2555840,2,2
HM07,HM07-0603-0107.mat,23.8387744935854,1,4,7,1,1,2,2568760,2586840,2,1
HM07,HM07-0603-0107.mat,7.81750896214611,0,4,8,2,1,1,2609340,2615420,2,4
HM07,HM07-0603-0107.mat,5.03783927628835,1,4,9,2,2,1,2634740,2637600,2,3
HM07,HM07-0603-0107.mat,5.61506452011144,1,4,10,2,2,1,2660380,2663200,2,3
HM07,HM07-0603-0107.mat,5.86086901986954,0,4,11,2,1,1,2691420,2696280,2,4
HM07,HM07-0603-0107.mat,3.83579455564639,1,4,12,2,2,1,2717060,2720580,2,3
HM07,HM07-0603-0107.mat,8.88759708246442,0,4,13,1,2,2,2741480,2744700,1,2
HM07,HM07-0603-0107.mat,10.3188986780334,0,4,14,1,2,2,2759940,2764660,1,2
HM07,HM07-0603-0107.mat,13.3978989556397,1,4,15,1,1,2,2777860,2785680,1,1
HM07,HM07-0603-0107.mat,4.16764074306401,0,4,16,2,1,1,2806980,2809120,1,4
HM07,HM07-0603-0107.mat,8.85503796800187,0,4,17,2,1,1,2855200,2862800,1,4
HM07,HM07-0603-0107.mat,3.93454828648171,0,4,18,2,1,1,2884820,2887960,1,4
HM07,HM07-0603-0107.mat,4.65398062628251,1,4,19,2,2,1,2904140,2908260,1,3
HM07,HM07-0603-0107.mat,18.8936059325003,0,4,20,1,2,2,2927740,2941260,1,2
HM07,HM07-0603-0107.mat,14.0566690222052,0,4,21,1,2,2,2993560,2999440,1,2
HM07,HM07-0603-0107.mat,8.9431212372166,1,4,22,1,1,2,3014040,3017140,2,1
HM07,HM07-0603-0107.mat,4.57489714986403,0,4,23,2,1,1,3038280,3041820,2,4
HM07,HM07-0603-0107.mat,9.69598039472148,1,4,24,2,2,1,3061440,3069740,2,3
